id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4386715393,2730,,Jason Cons|Sidharthan Maunaguru|Radhika Moral|Swargajyoti Gohain|Malini Sur,https://openalex.org/A5034768747|https://openalex.org/A5062857276|https://openalex.org/A5102555650|https://openalex.org/A5062695650|https://openalex.org/A5089795020,https://orcid.org/0000-0003-1869-527X|https://orcid.org/0000-0002-5265-6808||https://orcid.org/0000-0002-3155-1046|https://orcid.org/0000-0002-5744-9648,US|SG|US|IN|AU,The University of Texas at Austin|National University of Singapore|Brown University|Ashoka University|Western Sydney University,https://openalex.org/I86519309|https://openalex.org/I165932596|https://openalex.org/I27804330|https://openalex.org/I347237974|https://openalex.org/I63525965,False|False|False|False|True,,0.22704093,0,https://openalex.org/I63525965,"Jungle passports: Fences, mobility and citizenship at the Northeast India‐Bangladesh borderlands by Malini Sur.Philadelphia: University of Pennsylvania Press, Special series ethnographies of political violence. 2021, 248pp., US$ 29.95 (paperback). ISBN: 9780812224788",https://doi.org/10.1111/taja.12479,,0.0,,False,en,True,bronze,The Australian Journal of Anthropology,https://openalex.org/P4310320595,Wiley,https://openalex.org/S202606351,1035-8811,journal,Southeast Asian Sociopolitical Studies,2023-08-01,2023,article
https://openalex.org/W4312319632,,,Khalil Ahmad,https://openalex.org/A5100566798,,PK,National University of Modern Languages,https://openalex.org/I17120543,True,cc-by,0.27530073,0,https://openalex.org/I17120543,"GEOGRAPHIC, HISTORIC, POLITICAL, RIPARIAN, AND SOCIO-ECONOMIC FACTORS THAT LEAD TO PAKISTAN AS A LAND OF PENTA MESOPOTAMIA",https://doi.org/10.52567/pjsr.v4i1.656,,0.0,,False,en,True,hybrid,Pakistan Journal of Social Research,,,https://openalex.org/S4210221535,2710-3129,journal,"Politics and Conflicts in Afghanistan, Pakistan, and Middle East",2022-03-31,2022,article
https://openalex.org/W1442729678,,,Pier Angeli Le Compte Zambrana,https://openalex.org/A5087611409,,,,,True,,0.07191183,0,,Creolization and Contraband: Curaçao in the Early Modern Atlantic by Linda M. Rupert (review),https://doi.org/10.1353/crb.2014.0031,,0.0,,False,en,True,diamond,Caribbean studies,https://openalex.org/P4310315840,University of Puerto Rico,https://openalex.org/S32145144,0008-6533,journal,"Colonialism, slavery, and trade",2014-07-01,2014,article
https://openalex.org/W4406381942,2580,2580,Hal Hill|Takatoshi Ito|Kazumasa Iwata|Colin McKenzie|Shujiro Urata,https://openalex.org/A5060180462|https://openalex.org/A5102896086|https://openalex.org/A5102302700|https://openalex.org/A5033805065|https://openalex.org/A5025299025,https://orcid.org/0000-0001-6365-2995|https://orcid.org/0000-0002-4472-0080||https://orcid.org/0000-0001-9867-6735|https://orcid.org/0000-0001-6565-1195,AU|US|JP|JP|JP,Australian National University|Columbia University|Japan Center for Economic Research|Keio University|Waseda University,https://openalex.org/I118347636|https://openalex.org/I78577930|https://openalex.org/I4210149150|https://openalex.org/I203951103|https://openalex.org/I150744194,False|False|False|True|False,cc-by-nc-nd,0.00960499,0,https://openalex.org/I203951103,South Asia: Editors' Overview,https://doi.org/10.1111/aepr.12499,,0.0,,False,en,True,hybrid,Asian Economic Policy Review,https://openalex.org/P4310320595,Wiley,https://openalex.org/S23010633,1748-3131,journal,International Development and Aid,2025-01-01,2025,article
https://openalex.org/W2469925418,,,Dustin Garrick,https://openalex.org/A5057501763,https://orcid.org/0000-0001-6504-6550,GB,University of Oxford,https://openalex.org/I40120149,True,,0.08880759,0,https://openalex.org/I40120149,"The Hydropolitics of the Nile Revisited: Elites, Experts, and Everyday Practices in Egypt and Sudan",https://doi.org/10.1162/glep_r_00373,,0.0,,False,en,True,bronze,Global Environmental Politics,https://openalex.org/P4310315718,The MIT Press,https://openalex.org/S74180279,1526-3800,journal,Transboundary Water Resource Management,2016-07-15,2016,article
https://openalex.org/W4377014024,3090,,Sarah Besky,https://openalex.org/A5065601015,https://orcid.org/0000-0003-2353-0074,US,Cornell University,https://openalex.org/I205783295,True,,0.10163858,0,https://openalex.org/I205783295,Crisis is in the details,https://doi.org/10.1111/awr.12250,,0.0,,False,en,True,bronze,Anthropology of Work Review,https://openalex.org/P4310320595,Wiley,https://openalex.org/S161794171,0883-024X,journal,Southeast Asian Sociopolitical Studies,2023-05-18,2023,article
https://openalex.org/W7154684526,,,S M Nazmuz Sakib,https://openalex.org/A5133887665,,,,,True,cc-by,0.96816398,0,,Hindu Law of Bangladesh: A Comprehensive Jurisprudential Treatise,https://doi.org/10.5281/zenodo.19624868,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,"Bangladesh Politics, Society, and Development",2026-04-17,2026,book
https://openalex.org/W7154721707,,,S M Nazmuz Sakib,https://openalex.org/A5133887665,,,,,True,cc-by,0.97208897,0,,Hindu Law of Bangladesh: A Comprehensive Jurisprudential Treatise,https://doi.org/10.5281/zenodo.19624867,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,"Bangladesh Politics, Society, and Development",2026-04-17,2026,book
https://openalex.org/W4410391812,,,Shunsuke Sato,https://openalex.org/A5016401176,https://orcid.org/0009-0003-8725-5419,,,,True,,0.13360643,0,,"Demographic and Economic  Transformations in South Asia: A Comparative Analysis of India, Pakistan, and  Bangladesh",https://doi.org/10.22541/au.172971568.80878284/v2,,0.0,,False,en,True,gold,,,,,,,"Income, Poverty, and Inequality",2025-05-15,2025,preprint
https://openalex.org/W4405753814,,,L. Gafar-zada,https://openalex.org/A5109625377,,AZ,Azerbaijan National Academy of Sciences,https://openalex.org/I126595936,True,cc-by,0.38309882,0,https://openalex.org/I126595936,“...ONE OF THEIR CHIEFE FESTIVALL DAIES”: THE HISTORICAL SIGNIFICANCE OF THE FIRST SAFAVID TRADE PRIVILEGES TO THE BRITISH,https://doi.org/10.53737/2713-2021.2024.87.20.030,,0.0,,False,en,True,diamond,Proceedings in Archaeology and History of Ancient and Medieval Black Sea Region,,,https://openalex.org/S4210198568,2713-2021,journal,Islamic Studies and History,2024-12-20,2024,article
https://openalex.org/W4313403531,3600,3600,Ewan Gibbs,https://openalex.org/A5023764237,https://orcid.org/0000-0001-7487-7241,GB,University of Glasgow,https://openalex.org/I7882870,True,cc-by-nc-nd,0.30883539,0,https://openalex.org/I7882870,Review of periodical literature for 2021,https://doi.org/10.1111/ehr.13234,,0.0,,False,en,True,hybrid,The Economic History Review,https://openalex.org/P4310320595,Wiley,https://openalex.org/S165492527,0013-0117,journal,Global Health Care Issues,2022-12-19,2022,article
https://openalex.org/W2549932284,,,Andrew Lambert,https://openalex.org/A5025925660,https://orcid.org/0000-0001-8676-2417,GB,King's College London,https://openalex.org/I183935753,True,,0.1773122,0,https://openalex.org/I183935753,"Dutch Warships in the Age of Sail, 1600-1714: design, construction, careers and fates JAMES BENDER, with an introduction by J. D. D. DAVIES 328 pp., large format, 200 b&amp;w figures, line drawings, 3 maps, tables, glossary of Dutch sea terms, appendices, bib",https://doi.org/10.1111/1095-9270.12159,,0.0,,False,en,True,bronze,The International Journal of Nautical Archaeology,https://openalex.org/P4310320547,Taylor & Francis,https://openalex.org/S105087119,1057-2414,journal,Global Maritime and Colonial Histories,2016-02-16,2016,article
https://openalex.org/W4241420381,,,,,,,,,,,0.6084394,0,,In This Issue,https://doi.org/10.1525/jsah.2012.71.4.448,,0.0,,False,en,True,bronze,Journal of the Society of Architectural Historians,https://openalex.org/P4310315693,University of California Press,https://openalex.org/S165362458,0037-9808,journal,Colonial History and Postcolonial Studies,2012-12-01,2012,article
https://openalex.org/W3206069796,3090,3090,Aditya Kiran Kakati,https://openalex.org/A5030098160,https://orcid.org/0000-0003-0477-1593,NL,International Institute for Asian Studies,https://openalex.org/I4210157907,True,cc-by-nc-nd,0.29925834,0,https://openalex.org/I4210157907,Depth of Field: Disorienting the “Ethnographic Gaze” through Zeme Naga Realms,https://doi.org/10.1111/anhu.12359,,0.0,,False,en,True,hybrid,Anthropology & Humanism,https://openalex.org/P4310320595,Wiley,https://openalex.org/S4210220616,1548-1409,journal,Southeast Asian Sociopolitical Studies,2021-10-14,2021,article
https://openalex.org/W2145013764,3760,,Servaas Storm,https://openalex.org/A5018786135,,NL,Delft University of Technology,https://openalex.org/I98358874,True,,0.25537312,0,https://openalex.org/I98358874,<i>Perilous Passage: Mankind and the Global Ascendancy of Capital</i> by Amiya Kumar Bagchi,https://doi.org/10.1111/j.1467-7660.2007.00433_1.x,,0.0,,False,en,True,bronze,Development and Change,https://openalex.org/P4310320595,Wiley,https://openalex.org/S137192870,0012-155X,journal,Political Economy and Marxism,2007-07-01,2007,article
https://openalex.org/W2421439289,,,"Delogu, Emilio Paolo",,,,,,True,other-oa,,0,,La pirateria marittima negli stretti di Malacca e Singapore in prospettiva storica e attuale,,,,,False,en,True,green,VEprints - Universita degli Studi di Cagliari,,,https://openalex.org/S4406922883,,repository,Maritime Security and History,2016-03-30,2016,dissertation
https://openalex.org/W3186286324,,,Dirk Kohnert,https://openalex.org/A5019303423,https://orcid.org/0000-0003-3921-1158,ZA,South African Institute of International Affairs,https://openalex.org/I28378616,True,,,0,https://openalex.org/I28378616,"L'impact socio-économique du Brexit sur l'Inde, le Pakistan et le Sri Lanka au temps de Corona (The Socio-Economic Impact of Brexit on India, Pakistan and Sri Lanka in Times of Corona)",https://doi.org/10.2139/ssrn.3889937,,,,False,fr,True,green,SSRN Electronic Journal,https://openalex.org/I1318003438,RELX Group (Netherlands),https://openalex.org/S4210172589,1556-5068,repository,Migration and Labor Dynamics,2021-01-01,2021,article
https://openalex.org/W3185734602,,,Dirk Kohnert,https://openalex.org/A5019303423,https://orcid.org/0000-0003-3921-1158,,,,True,,0.19957685,0,,"L'impact socio-économique du Brexit sur l'Inde, le Pakistan et le Sri Lanka au temps de Corona",https://doi.org/10.13140/rg.2.2.34152.55047,,0.0,,False,en,True,green,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),https://openalex.org/I4383465926,LA Referencia,https://openalex.org/S4306402641,,repository,Asian Geopolitics and Ethnography,2021-01-01,2021,preprint
https://openalex.org/W3192550546,,,Dirk Kohnert,https://openalex.org/A5019303423,https://orcid.org/0000-0003-3921-1158,,,,True,,0.19838103,0,,"The socio-economic impact of Brexit on India, Pakistan and Sri Lanka in times of Corona",https://doi.org/10.13140/rg.2.2.33583.46248/1,,0.0,,False,en,True,green,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),https://openalex.org/I4383465926,LA Referencia,https://openalex.org/S4306402641,,repository,Employment and Welfare Studies,2021-01-01,2021,preprint
https://openalex.org/W4291476230,,,,,,,,,,,0.32383266,0,,Index,https://doi.org/10.1108/s1479-36792022000043b013,,0.0,,False,en,True,gold,,,,,,,Global Educational Policies and Reforms,2022-08-15,2022,paratext
https://openalex.org/W4205212157,2630,2630,Simon Sorgenfrei,https://openalex.org/A5001514393,https://orcid.org/0000-0002-2206-238X,SE,Södertörn University,https://openalex.org/I129826125,True,cc-by,0.31459347,0,https://openalex.org/I129826125,Mīrzā Ghulām Aḥmad and the Establishment of the Aḥmadiyya Jamāʿat from a Market Theory Perspective,https://doi.org/10.1111/muwo.12402,,0.0,,False,en,True,hybrid,The Muslim World,https://openalex.org/P4310320595,Wiley,https://openalex.org/S142358059,0027-4909,journal,Islamic Finance and Banking Studies,2021-06-01,2021,article
https://openalex.org/W2902476821,2630,,Andrew Webster|Elizabeth Roberts‐Pedersen,https://openalex.org/A5078379462|https://openalex.org/A5024718685,https://orcid.org/0000-0002-9727-9516|https://orcid.org/0000-0001-9968-3195,AU|,Murdoch University|,https://openalex.org/I176790772|,True|False,,0.2196185,0,https://openalex.org/I176790772,"The Entanglements of Europe: History, Geography, Identity",https://doi.org/10.1111/ajph.12510,,0.0,,False,en,True,bronze,Australian Journal of Politics & History,https://openalex.org/P4310320595,Wiley,https://openalex.org/S68037046,0004-9522,journal,Scottish History and National Identity,2018-09-01,2018,article
https://openalex.org/W4313403529,3600,3600,Brian D. Varian,https://openalex.org/A5019738771,https://orcid.org/0000-0001-6369-591X,GB,Newcastle University,https://openalex.org/I84884186,True,cc-by-nc-nd,0.27608005,0,https://openalex.org/I84884186,Review of periodical literature for 2021,https://doi.org/10.1111/ehr.13233,,0.0,,False,en,True,hybrid,The Economic History Review,https://openalex.org/P4310320595,Wiley,https://openalex.org/S165492527,0013-0117,journal,Migration and Labor Dynamics,2022-12-19,2022,article
https://openalex.org/W4416079715,,,Jane Eckett,https://openalex.org/A5120328710,,,,,True,,0.39252848,0,,"Collectivity, Communities, Connectedness: Decolonizing Art Colonies",https://doi.org/10.1162/artm.e.2,,0.0,,False,en,True,bronze,ARTMargins,,,https://openalex.org/S4210196144,2162-2574,journal,"Caribbean history, culture, and politics",2025-10-01,2025,article
https://openalex.org/W4404834613,3600,3600,Charmian Mansell,https://openalex.org/A5028459679,https://orcid.org/0000-0003-3980-1449,GB,University of Cambridge,https://openalex.org/I241749,True,cc-by,0.25815303,0,https://openalex.org/I241749,Review of periodical literature for 2023: (iii) 1500–1700,https://doi.org/10.1111/ehr.13402,,0.0,,False,en,True,hybrid,The Economic History Review,https://openalex.org/P4310320595,Wiley,https://openalex.org/S165492527,0013-0117,journal,Historical Economic and Social Studies,2024-11-27,2024,article
https://openalex.org/W3198707611,3660,3660,Mads Barbesgaard,https://openalex.org/A5082570872,https://orcid.org/0000-0002-1624-4961,NL|SE,Lund University|Ministry of Security and Justice,https://openalex.org/I187531555|https://openalex.org/I4210145896,True,cc-by-nc-nd,0.25750854,0,https://openalex.org/I187531555|https://openalex.org/I4210145896,"Capitalism and the Sea: The Maritime Factor in the Making of the Modern World, LiamCamplingAlejandroColásLondon &amp; New York: Verso. 2021. pp. xiv + 418. £20/$29.95 (hardcover). ISBN: 9781784785239",https://doi.org/10.1111/joac.12448,,0.0,,False,en,True,hybrid,Journal of Agrarian Change,https://openalex.org/P4310320595,Wiley,https://openalex.org/S17004734,1471-0358,journal,Water Governance and Infrastructure,2021-09-02,2021,article
https://openalex.org/W4389356819,2630,2630,Ari Jerrems|Arielle Christodulou|Sasha Kronja,https://openalex.org/A5054594512|https://openalex.org/A5093425650|https://openalex.org/A5093425651,https://orcid.org/0000-0002-2376-6637||,AU|AU|AU,The University of Western Australia|The University of Western Australia|The University of Western Australia,https://openalex.org/I177877127|https://openalex.org/I177877127|https://openalex.org/I177877127,True|False|False,cc-by-nc,0.33815348,0,https://openalex.org/I177877127,Issues in Australian Foreign Policy January to June 2023,https://doi.org/10.1111/ajph.12957,,0.0,,False,en,True,hybrid,Australian Journal of Politics & History,https://openalex.org/P4310320595,Wiley,https://openalex.org/S68037046,0004-9522,journal,Island Studies and Pacific Affairs,2023-12-01,2023,article
https://openalex.org/W4283584432,,,,,,,,,,,0.20448179,0,,Index,https://doi.org/10.1108/978-1-80382-493-220221020,,0.0,,False,en,True,gold,,,,,,,"Economic, Social, and Public Health Issues in Russia and Globally",2022-06-27,2022,paratext
https://openalex.org/W4387088658,,,,,,,,,,,0.18370735,0,,Dialogues on the Global within and beyond Australasia,https://doi.org/10.1525/jsah.2023.82.3.250,,0.0,,False,en,True,bronze,Journal of the Society of Architectural Historians,https://openalex.org/P4310315693,University of California Press,https://openalex.org/S165362458,0037-9808,journal,Cultural Heritage Management and Preservation,2023-09-01,2023,article
https://openalex.org/W3014306814,,,Raminder Kaur|Andrew B. Kipnis|Luiz Costa|Mariane C. Ferme,https://openalex.org/A5014796447|https://openalex.org/A5075965274|https://openalex.org/A5102738834|https://openalex.org/A5047555196,https://orcid.org/0000-0002-9211-5010|https://orcid.org/0000-0003-4509-4103|https://orcid.org/0000-0002-8740-116X|,GB|CN|BR|US,"University of Sussex|Chinese University of Hong Kong|Universidade Federal do Rio de Janeiro|University of California, Berkeley",https://openalex.org/I162608824|https://openalex.org/I177725633|https://openalex.org/I122140584|https://openalex.org/I95457486,True|False|False|False,,0.05668388,0,https://openalex.org/I162608824,"Flesh, bones, and spirits",https://doi.org/10.1086/709198,,0.0,,False,en,True,bronze,Hau Journal of Ethnographic Theory,https://openalex.org/P4310311882,HAU-N.E.T,https://openalex.org/S2764491276,2049-1115,journal,Anthropological Studies and Insights,2020-03-01,2020,article
https://openalex.org/W4283791945,,,,,,,,,,,0.17645688,0,,Index,https://doi.org/10.1108/s1479-36792022000042b017,,0.0,,False,en,True,bronze,International perspectives on education and society,,,https://openalex.org/S4210176588,1479-3679,book series,Psychology of Development and Education,2022-07-04,2022,paratext
https://openalex.org/W4403084402,2630,2630,Rainer Zitelmann,https://openalex.org/A5107716991,,,,,True,cc-by-nc-nd,0.30693316,0,,"Anti‐capitalists, post‐colonialists, and the controversy about the ‘colonisation of space’",https://doi.org/10.1111/ecaf.12672,,0.0,,False,en,True,hybrid,Economic Affairs,https://openalex.org/P4310320595,Wiley,https://openalex.org/S3030835295,0265-0665,journal,Economic Zones and Regional Development,2024-10-01,2024,article
